country,year,primary_energy_consumption,gdp,population
Lesotho,0.8048780487804879,1.778145467064837e-5,2.69738901944201e-5,2.4764913787522823e-4
Vanuatu,0.7317073170731707,6.291099459498399e-6,3.3668997568087804e-4,1.852843537319385e-5
Pakistan,0.6910569105691057,0.0028357260795082826,0.0016987390226395381,0.01207159489997281
Honduras,0.7154471544715447,1.7347316815385463e-4,1.0331093578673479e-4,5.936733581201108e-4
European Union (27),0.6910569105691057,0.21827953533880695,3.3668997568087804e-4,0.05123933554798644
Brazil,0.3252032520325203,0.0011153963364018114,5.079185882713823e-4,0.005166536377399385
Morocco,0.8861788617886179,0.0022849429214570737,0.0016679697530049328,0.003982574739070127
Asia and Oceania (Shift),0.008130081300813009,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Asia and Oceania (Shift),0.6829268292682927,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Netherlands Antilles,0.8617886178861789,7.637446736388574e-4,3.3668997568087804e-4,3.6946620173316376e-5
Faroe Islands,0.7560975609756098,3.439307679717513e-5,3.3668997568087804e-4,5.380153388266321e-6
Malaysia,0.5934959349593496,7.542430337527141e-4,3.663998450850228e-4,0.0013748176856220706
Iceland,0.9186991869918699,7.63211749924313e-4,9.397122478953029e-5,4.004855174216411e-5
Asia Pacific (EI),0.5284552845528455,0.06826356340061239,3.3668997568087804e-4,8.695984741435039e-4
Turks and Caicos Islands,0.9024390243902439,9.930578485654498e-6,3.3668997568087804e-4,3.6054547610821577e-6
Indonesia,0.4634146341463415,0.0011153963364018114,0.0011371998518079913,0.010153636653280562
Barbados,0.2601626016260163,0.0011153963364018114,3.3668997568087804e-4,2.1843286030735132e-5
EU28 (Shift),0.14634146341463414,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Democratic Republic of Congo,0.926829268292683,6.155788828561667e-4,5.018714352792377e-4,0.009450693914900657
Trinidad and Tobago,0.9512195121951219,0.002691485726818089,3.09264290823478e-4,1.8355825485004282e-4
British Virgin Islands,0.991869918699187,0.0011153963364018114,3.3668997568087804e-4,3.6666084047699713e-6
American Samoa,0.8455284552845529,3.035065545026604e-5,3.3668997568087804e-4,6.938204046044266e-6
Bolivia,0.8943089430894309,8.768934769341746e-4,3.95210483814867e-4,0.0012704848462417573
Iran,0.7317073170731707,0.010545169509917851,0.0024448938112787166,0.0069346982766942365
Lower-middle-income countries,0.6910569105691057,0.08605584552136357,3.3668997568087804e-4,0.2237085635207909
Angola,0.6260162601626016,0.0011153963364018114,6.98567426376637e-5,9.33471217646998e-4
Suriname,0.032520325203252036,0.0011153963364018114,3.3668997568087804e-4,1.0792375150661618e-5
China,0.5203252032520326,0.0011153963364018114,0.006191052389291913,0.087577978873953
U.S. Pacific Islands (EIA),0.8455284552845529,1.5792739345641646e-5,3.3668997568087804e-4,8.695984741435039e-4
Benin,0.6910569105691057,2.9323802439314852e-5,5.832757115182422e-5,5.491056515462363e-4
Ireland,0.9024390243902439,0.002213089206969249,0.0017218159748654922,5.646359425304184e-4
Qatar,0.7154471544715447,9.558831699411412e-4,3.846734569668436e-5,5.100151735551812e-5
Faroe Islands,0.8536585365853658,4.51165417849565e-5,3.3668997568087804e-4,5.777527776213357e-6
Eswatini,0.5284552845528455,0.0011153963364018114,2.7931490050140423e-6,4.803966740544308e-5
Bangladesh,0.7560975609756098,0.0011105090359952588,9.987381384522673e-4,0.014097273052692712
Eurasia (Shift),0.4634146341463415,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Tanzania,0.12195121951219512,0.0011153963364018114,3.3668997568087804e-4,5.912896089765236e-4
Lithuania,0.943089430894309,8.543157088326277e-4,5.313599628653389e-4,3.6441642717604015e-4
Bangladesh,0.4959349593495935,0.0011153963364018114,3.8398575972896663e-4,0.006448594923597133
G7 (Ember),1,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Philippines,0.8130081300813008,0.0039997094609092775,0.0025141246679565785,0.009689669427646163
East Timor,0.967479674796748,2.8335943846501056e-5,3.3668997568087804e-4,1.5892601463827685e-4
Bangladesh,0.5447154471544715,0.0011153963364018114,4.4340625472282663e-4,0.007719113081173257
El Salvador,0.6747967479674797,1.6209979619711683e-4,1.1469051249900228e-4,5.826813635552975e-4
United States Virgin Islands,0.8780487804878049,4.92603486190228e-4,3.3668997568087804e-4,1.300882184627361e-5
Niger,0.12195121951219512,0.0011153963364018114,3.3668997568087804e-4,1.953220034263554e-4
Iran,0.5284552845528455,0.001264588980195453,8.371994728705895e-4,0.0030657856636594556
Burundi,0.024390243902439025,0.0011153963364018114,3.3668997568087804e-4,1.9687035899428038e-4
Middle East (Ember),0.8617886178861789,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Saudi Arabia,0.44715447154471544,0.0011153963364018114,1.5077483721640707e-4,4.44989957319424e-4
Iraq,0.008130081300813009,0.0011153963364018114,3.3668997568087804e-4,3.0422968225702186e-4
El Salvador,0.6829268292682927,1.7123748818064446e-4,1.1736165925760477e-4,5.941833447055805e-4
Indonesia,0.6016260162601627,0.0016976089954717543,0.00240643222423546,0.015902850789650556
Suriname,0.25203252032520324,0.0011153963364018114,3.3668997568087804e-4,1.7813857532622216e-5
Barbados,0.22764227642276422,0.0011153963364018114,3.3668997568087804e-4,2.0928467295893038e-5
Spain,0.5691056910569106,0.0068729091762475885,0.002475663080913322,0.004200060960860555
Malaysia,0.5691056910569106,5.753366433383835e-4,2.768638186361554e-4,0.0012808302528909932
Israel,0.5528455284552846,6.844950178443083e-4,2.356118950222064e-4,3.334889662491182e-4
Saint Helena,0.967479674796748,7.018995264729619e-7,3.3668997568087804e-4,4.520646383995521e-7
North America,0.06504065040650407,0.0011153963364018114,3.3668997568087804e-4,0.014762693183125218
Persian Gulf (Shift),0.8699186991869918,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Colombia,0.8455284552845529,0.004413271261535023,0.002898740538389145,0.005176486771285126
Eastern Africa (EI),0.967479674796748,0.008519058537917372,3.3668997568087804e-4,8.695984741435039e-4
Bahrain,0.12195121951219512,0.0011153963364018114,3.3668997568087804e-4,1.2091641486980155e-5
Oman,0.21951219512195122,0.0011153963364018114,3.3668997568087804e-4,5.2984784710564383e-5
Chad,1,0.0011153963364018114,3.3668997568087804e-4,0.0022717262335131337
High-income countries,0.25203252032520324,0.0011153963364018114,3.3668997568087804e-4,0.0714199847662669
South Africa,0.3008130081300813,0.0011153963364018114,3.3668997568087804e-4,0.0012574190968166034
Indonesia,0.43089430894308944,0.0011153963364018114,9.602765514090108e-4,0.009223530501884703
Asia and Oceania (Shift),0.8373983739837398,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Angola,0.3089430894308943,0.0011153963364018114,3.3668997568087804e-4,4.523163378476574e-4
Europe (EI),0.983739837398374,0.2997152312122773,3.3668997568087804e-4,8.695984741435039e-4
El Salvador,0.7967479674796748,3.736705108711983e-4,2.2109965416838316e-4,7.312648303528847e-4
Hungary,0.16260162601626016,0.0011153963364018114,1.6532016118894145e-4,9.869502033480152e-4
Zimbabwe,0,0.0011153963364018114,3.3668997568087804e-4,1.3791178308599235e-4
Oceania (Ember),0.9349593495934959,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Western Africa (EI),0.6178861788617886,0.0019089717399157697,3.3668997568087804e-4,8.695984741435039e-4
Turkey,0.15447154471544716,0.0011153963364018114,3.3668997568087804e-4,0.0017182052143150232
EU28 (Shift),0.7560975609756098,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Vietnam,0.9512195121951219,0.012525423046188764,0.004875666112412536,0.011687706133419174
Argentina,0.12195121951219512,0.0011153963364018114,3.198166083985077e-4,9.606070283692518e-4
Montserrat,0.7560975609756098,1.7027562586658892e-6,3.3668997568087804e-4,9.61802631821758e-7
Kiribati,0.7642276422764228,9.748604534346693e-7,3.3668997568087804e-4,9.750650175564934e-6
Middle East (EI),0.943089430894309,0.1301770287870845,3.3668997568087804e-4,8.695984741435039e-4
Australia,0.5121951219512195,0.0011153963364018114,0.0012679692477550637,0.0013567587163306023
Portugal,0.8292682926829268,0.003859030598408966,0.0018987392752644727,0.0012962931754302999
Europe (Shift),0.7154471544715447,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Kazakhstan,0.6991869918699187,0.010583747987595106,0.0014218155959280904,0.0019538658764029883
Bulgaria,0.3902439024390244,0.0011153963364018114,1.1939856324584982e-4,8.74734510141114e-4
Saudi Arabia,0.22764227642276422,0.0011153963364018114,3.3668997568087804e-4,3.116408326734566e-4
Kuwait,0.10569105691056911,0.0011153963364018114,3.3668997568087804e-4,1.3198124690453571e-5
Trinidad and Tobago,0.23577235772357724,0.0011153963364018114,3.3668997568087804e-4,5.130579402167212e-5
Yugoslavia,0.3902439024390244,0.0011153963364018114,2.7529139375768156e-4,0.0019661352612039395
Africa,0.16260162601626016,0.0011153963364018114,3.3668997568087804e-4,0.018751259239132418
Romania,0.43089430894308944,0.0011153963364018114,2.9022237237119136e-4,0.002117916118916619
Niger,0.07317073170731707,0.0011153963364018114,3.3668997568087804e-4,1.8333303045499745e-4
Belgium,0.959349593495935,0.009283596098058356,0.003560279835533159,0.0014227873743661392
Asia Pacific (EI),0.9512195121951219,0.8705218540012224,3.3668997568087804e-4,8.695984741435039e-4
Mongolia,0.18699186991869918,0.0011153963364018114,3.3668997568087804e-4,9.127802800525022e-5
Angola,0.3252032520325203,0.0011153963364018114,3.3668997568087804e-4,4.662046783580265e-4
Cote d'Ivoire,0.991869918699187,0.0011153963364018114,9.295072817744054e-4,0.003500016308570537
Bahrain,0.7967479674796748,0.0013393412797648235,6.430969612336893e-5,8.335925262779709e-5
Low-income countries,0.7073170731707317,0.008166665981209808,3.3668997568087804e-4,0.03396869054383215
Congo,0.8943089430894309,2.572721727310988e-4,1.8957605791943206e-4,5.513833761815598e-4
North America,0.3902439024390244,0.0011153963364018114,3.3668997568087804e-4,0.025630419193604054
EU28 (Shift),0.7723577235772358,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Jamaica,0.8536585365853658,5.96445621690089e-4,1.4623660526867695e-4,3.324962139073813e-4
Taiwan,0.6341463414634146,0.0036546348566721632,9.91045821043616e-4,0.0021728256275550402
European Union (27),0.4715447154471545,0.0011153963364018114,3.3668997568087804e-4,0.04349809541296021
Afghanistan,0.14634146341463414,0.0011153963364018114,3.3668997568087804e-4,0.001184210603264841
South America,0.8780487804878049,0.08106224633096858,3.3668997568087804e-4,0.047857646070926775
Trinidad and Tobago,0.5203252032520326,0.0011153963364018114,7.578203947588903e-5,1.1330440207897753e-4
Central America (EI),0.7073170731707317,0.0014086343607949599,3.3668997568087804e-4,8.695984741435039e-4
Dominican Republic,0.7560975609756098,5.1226967107085e-4,2.560900776886715e-4,9.414491579317589e-4
Ukraine,0.08943089430894309,0.0011153963364018114,3.3668997568087804e-4,0.003232442518087267
Qatar,0.991869918699187,0.007365629645692229,0.0029372021254324017,3.34766232189232e-4
China,0.6585365853658537,0.061921186281263335,0.01499875582219768,0.12395516515392595
High-income countries,0.4796747967479675,0.0011153963364018114,3.3668997568087804e-4,0.09288574884567324
European Union (27),0.8373983739837398,0.24152690259046972,3.3668997568087804e-4,0.053409660339543516
South Africa,0.4634146341463415,0.0011153963364018114,5.831751844989565e-4,0.0019040046507694053
Slovakia,0.6504065040650406,0.00284725542913757,3.3668997568087804e-4,6.180064178026968e-4
Myanmar,0.14634146341463414,0.0011153963364018114,3.3668997568087804e-4,0.0014537467793711665
North America,1,0.429189372614296,3.3668997568087804e-4,0.07509730984990906
Asia and Oceania (Shift),0.3008130081300813,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Afghanistan,0.2032520325203252,0.0011153963364018114,3.3668997568087804e-4,0.0010458570721104208
Ukraine,0.983739837398374,0.01214958184604125,0.0034064334873601327,0.0054105550770127565
Benin,0.8130081300813008,8.923222683772006e-5,9.678488889738051e-5,8.695984741435039e-4
Africa,0.14634146341463414,0.0011153963364018114,3.3668997568087804e-4,0.0184842644195278
Niger,0.6097560975609756,0.0011153963364018114,4.2506085567340664e-5,6.634504113440491e-4
Indonesia,0.056910569105691054,0.0011153963364018114,4.372835776968243e-4,0.00515375949193344
High-income countries,0.6991869918699187,0.6718915929637054,3.3668997568087804e-4,0.12062123381377793
Slovakia,0.7723577235772358,0.002726346736632913,4.8536311658104554e-4,6.647557681855317e-4
Turks and Caicos Islands,0.967479674796748,1.282916356720025e-5,3.3668997568087804e-4,5.1298211964223025e-6
Asia and Oceania (Shift),0.35772357723577236,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
EU28 (Shift),0.2764227642276423,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
EU28 (Shift),0.7967479674796748,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Syria,0.6747967479674797,0.0012602086072246866,7.910455684186816e-4,0.0012222808594929092
Middle East (Shift),0.08943089430894309,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Poland,0.06504065040650407,0.0011153963364018114,3.3668997568087804e-4,0.003197433300036231
North Korea,0.3008130081300813,0.0011153963364018114,3.3668997568087804e-4,0.0011185221434463232
Libya,0.5528455284552846,0.0011153963364018114,8.437198460297003e-5,2.2591672389768322e-4
Middle East (EIA),0.7642276422764228,0.05144332113705061,3.3668997568087804e-4,8.695984741435039e-4
Sao Tome and Principe,0.6829268292682927,1.871732070594565e-6,6.568315988899195e-7,1.276284001526104e-5
Iceland,0.8373983739837398,4.5605271825611743e-4,7.4202714404084e-5,3.5793898849005834e-5
Eswatini,0.9349593495934959,7.393341678848531e-5,6.370361732704759e-5,1.4071652286204016e-4
Spain,0.44715447154471544,0.0011153963364018114,9.987381384522673e-4,0.0036162117118660486
Nicaragua,0.8373983739837398,2.431561933653648e-4,1.187328048664535e-4,6.614078547856714e-4
Middle East (EI),0.5691056910569106,0.009184576272268152,3.3668997568087804e-4,8.695984741435039e-4
Central America (EI),0.8536585365853658,0.0032092536108463106,3.3668997568087804e-4,8.695984741435039e-4
Ecuador,0.5691056910569106,1.9202151304787158e-4,2.0592545161688238e-4,7.669544448379595e-4
Nauru,0.7073170731707317,7.265959912933069e-6,3.3668997568087804e-4,8.63857365102251e-7
OPEC (Shift),0.4146341463414634,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Oman,0.13008130081300814,0.0011153963364018114,3.3668997568087804e-4,5.166476093827864e-5
Hungary,0.5365853658536586,0.0024366702024296457,5.789442002008564e-4,0.0012638734164421668
Israel,0.5447154471544715,6.724457426398558e-4,2.0423695225333063e-4,3.1993361478639074e-4
Austria,0.3821138211382114,0.0011153963364018114,1.8389759265452385e-4,8.541704787868728e-4
Sierra Leone,0.7560975609756098,4.2503915769751585e-5,4.3053607243543314e-5,5.33709724563734e-4
Asia and Oceania (Shift),0.7073170731707317,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Israel,0.7967479674796748,0.003025888858624939,0.0010910459473560832,7.293281740067468e-4
OPEC (Shift),0.7154471544715447,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Zimbabwe,0.21951219512195122,0.0011153963364018114,3.3668997568087804e-4,2.1883756816069996e-4
Seychelles,0.7317073170731707,2.3461641579327708e-5,3.2366427344319757e-6,8.606256684846023e-6
Cayman Islands,0.959349593495935,3.58618665470167e-5,3.3668997568087804e-4,7.839474514296988e-6
Portugal,0.7235772357723578,0.0025407723007170894,0.0012602769303464126,0.00124525784955632
Finland,0.8211382113821138,0.004768939349366128,0.0013372001044329258,6.446208067052952e-4
Macao,0.8780487804878049,1.210646701772068e-4,3.3668997568087804e-4,6.553072816437169e-5
Myanmar,0.13008130081300814,0.0011153963364018114,1.2640472495703282e-4,0.0014292809715352093
Norway,0.34959349593495936,0.0011153963364018114,1.4075126664771147e-4,3.817690221645049e-4
Georgia,0.9024390243902439,6.865487238662107e-4,3.382606991418182e-4,4.747901776069053e-4
Eritrea,0.8536585365853658,4.4076690634626185e-5,3.3668997568087804e-4,3.517455662183583e-4
Pakistan,0.15447154471544716,0.0011153963364018114,3.3668997568087804e-4,0.002666075256241955
Cuba,0,0.0011153963364018114,3.3668997568087804e-4,2.1351769834395516e-4
EU28 (Shift),0.34146341463414637,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Albania,0.08943089430894309,0.0011153963364018114,3.3668997568087804e-4,1.1011272878097816e-4
Gibraltar,0.8699186991869918,0.0011153963364018114,3.3668997568087804e-4,3.503656317626223e-6
Sweden,0.12195121951219512,0.0011153963364018114,2.1084741623392947e-4,7.045500102630916e-4
Mali,0.983739837398374,3.327133736875631e-4,2.2535168563152992e-4,0.0027224753227972553
North Korea,0.8780487804878049,0.0033893298338047626,3.307627096093961e-4,0.0030411777854683457
OPEC (EIA),0.6504065040650406,0.02981181758230425,3.3668997568087804e-4,8.695984741435039e-4
Canada,0.7723577235772358,0.04395823859046418,0.007083361208695466,0.0036403318524599413
Greece,0.9186991869918699,0.004267328152586163,0.001860277688221216,0.0013564012409662807
